x,test_data,pred1,pred2,threshold
80,0.992612,0.991784275,0.992345631,0.7
81,0.992534133,0.991984785,0.992198765,0.7
82,0.993352533,0.991915762,0.992231727,0.7
83,0.992537867,0.992103457,0.991943359,0.7
84,0.993132444,0.991758227,0.992114961,0.7
85,0.992692978,0.991757572,0.991853893,0.7
86,0.991892889,0.991445661,0.991912127,0.7
87,0.991488089,0.991284192,0.991680205,0.7
88,0.990845333,0.991150856,0.991548121,0.7
89,0.990722133,0.990856767,0.991482794,0.7
90,0.989507822,0.990960777,0.991074681,0.7
91,0.989099289,0.990603924,0.991225958,0.7
92,0.988967644,0.990814388,0.990805328,0.7
93,0.988098044,0.990453541,0.990966022,0.7
94,0.986811911,0.990416348,0.990701079,0.7
95,0.985417778,0.990192413,0.990782142,0.7
96,0.984601422,0.990004003,0.99059993,0.7
97,0.983449511,0.989924312,0.990295351,0.7
98,0.983232444,0.98977387,0.989874601,0.7
99,0.979759822,0.989727497,0.989329696,0.7
100,0.9804248,0.989369392,0.988951743,0.7
101,0.981048444,0.98935169,0.988695741,0.7
102,0.981193067,0.989083052,0.988126874,0.7
103,0.981457778,0.988941133,0.988004923,0.7
104,0.981289067,0.988818049,0.987681389,0.7
105,0.981124,0.988688648,0.987651706,0.7
106,0.980626489,0.988580287,0.987340271,0.7
107,0.980210667,0.98826015,0.987083197,0.7
108,0.979733333,0.988252103,0.986638963,0.7
109,0.9793512,0.987878263,0.986116886,0.7
110,0.979484267,0.987824261,0.985849321,0.7
111,0.979709422,0.987637639,0.985424519,0.7
112,0.980478933,0.987527609,0.985206306,0.7
113,0.9811568,0.987393856,0.984905481,0.7
114,0.981708889,0.987385154,0.984604657,0.7
115,0.981840178,0.987247229,0.984441161,0.7
116,0.982031822,0.986997247,0.984214246,0.7
117,0.982086311,0.9869259,0.984254181,0.7
118,0.981723644,0.986554205,0.983654261,0.7
119,0.981428267,0.986503959,0.983458281,0.7
120,0.981558222,0.986162305,0.983180046,0.7
121,0.981805689,0.986143231,0.982929945,0.7
122,0.9823624,0.985888481,0.982697964,0.7
123,0.982280533,0.98582828,0.982404232,0.7
124,0.982116356,0.98575449,0.982319355,0.7
125,0.981498489,0.985468268,0.981979907,0.7
126,0.980734667,0.985521913,0.981996655,0.7
127,0.979754578,0.985188305,0.981812716,0.7
128,0.979016978,0.985147834,0.98151654,0.7
129,0.978110044,0.984859943,0.981279969,0.7
130,0.977256444,0.984716654,0.980820477,0.7
131,0.976862578,0.984527528,0.980525851,0.7
132,0.976765956,0.984325051,0.980127156,0.7
133,0.976489689,0.984314024,0.980126083,0.7
134,0.976264267,0.984007716,0.979548752,0.7
135,0.976048711,0.984054387,0.979487658,0.7
136,0.975934133,0.983709097,0.979267597,0.7
137,0.975654044,0.983690798,0.978996336,0.7
138,0.974936356,0.983378887,0.978731275,0.7
139,0.974436622,0.983273029,0.978189647,0.7
140,0.973994489,0.983086586,0.977998376,0.7
141,0.973335378,0.982894778,0.977181494,0.7
142,0.972941422,0.982888937,0.977152228,0.7
143,0.972762311,0.982582033,0.976545453,0.7
144,0.972714222,0.982595205,0.976240158,0.7
145,0.972521778,0.982243657,0.97590512,0.7
146,0.972550311,0.982192039,0.975483894,0.7
147,0.972350844,0.981881976,0.975275397,0.7
148,0.972211556,0.981766462,0.974944592,0.7
149,0.9715856,0.98158884,0.974936664,0.7
150,0.971222933,0.981340468,0.974312663,0.7
151,0.970840533,0.981287837,0.974218428,0.7
152,0.970223911,0.980967224,0.973809481,0.7
153,0.969978222,0.980951905,0.97351259,0.7
154,0.969721778,0.98061198,0.973045707,0.7
155,0.969423378,0.980590343,0.97250545,0.7
156,0.969195022,0.980281293,0.972221196,0.7
157,0.968807822,0.980174422,0.97164464,0.7
158,0.968308711,0.979991317,0.971515179,0.7
159,0.967706222,0.979737639,0.97100538,0.7
160,0.967087111,0.979667425,0.970630288,0.7
161,0.9660744,0.979331255,0.97033006,0.7
162,0.965132089,0.979310393,0.970036745,0.7
163,0.964359556,0.978947222,0.969858825,0.7
164,0.963721689,0.978915691,0.969642699,0.7
165,0.962942489,0.978616714,0.969410777,0.7
166,0.962158311,0.978469729,0.96909678,0.7
167,0.961519911,0.978294373,0.968830764,0.7
168,0.960633333,0.978028059,0.96844691,0.7
169,0.9597424,0.977963328,0.967974782,0.7
170,0.958829956,0.97761333,0.967493474,0.7
171,0.957856356,0.977615476,0.966931581,0.7
172,0.956715822,0.977234602,0.966528535,0.7
173,0.955697333,0.9772048,0.966098249,0.7
174,0.954835378,0.976901174,0.965714455,0.7
175,0.953696444,0.976743102,0.965261042,0.7
176,0.952693067,0.976582289,0.96479404,0.7
177,0.951806844,0.976292014,0.96429491,0.7
178,0.950807467,0.976232111,0.963683009,0.7
179,0.950025244,0.975851476,0.963143945,0.7
180,0.949078311,0.97583425,0.962489486,0.7
181,0.948077156,0.975449026,0.961891294,0.7
182,0.947056178,0.975387752,0.961347222,0.7
183,0.946004889,0.975110948,0.960843444,0.7
184,0.944861511,0.974930823,0.960266948,0.7
185,0.943586133,0.97478801,0.959609032,0.7
186,0.942385333,0.974489212,0.958938718,0.7
187,0.941176267,0.97443676,0.95811522,0.7
188,0.940007467,0.974054933,0.957349122,0.7
189,0.938861333,0.974029541,0.95648396,0.7
190,0.937724622,0.973639846,0.955661774,0.7
191,0.936640444,0.97355324,0.954799891,0.7
192,0.935669511,0.973270059,0.954035878,0.7
193,0.935003022,0.973067045,0.953273654,0.7
194,0.934172356,0.972916663,0.952471733,0.7
195,0.933141689,0.972593546,0.951755106,0.7
196,0.932696978,0.972546339,0.950950801,0.7
197,0.9319712,0.972144544,0.950164199,0.7
198,0.931668,0.972120166,0.949296355,0.7
199,0.931422311,0.971731305,0.948502064,0.7
200,0.931002133,0.971639574,0.947582662,0.7
201,0.930580178,0.971354961,0.946739435,0.7
202,0.930359822,0.97113806,0.94589746,0.7
203,0.930106311,0.970990539,0.945025086,0.7
204,0.929832089,0.970647573,0.944189847,0.7
205,0.929391822,0.97059989,0.943361163,0.7
206,0.929066844,0.970177531,0.942598939,0.7
207,0.929169422,0.970145464,0.941775143,0.7
208,0.928966133,0.969747543,0.941022635,0.7
209,0.9292024,0.969635487,0.940234363,0.7
210,0.928869689,0.969347835,0.939455986,0.7
211,0.928675733,0.96910423,0.938702226,0.7
212,0.928199022,0.968962908,0.937997103,0.7
213,0.927805333,0.968593419,0.937166691,0.7
214,0.927224622,0.968551457,0.936404586,0.7
215,0.926474933,0.968121469,0.935616255,0.7
216,0.925891733,0.968086123,0.934815168,0.7
217,0.925359022,0.967688799,0.934021235,0.7
218,0.924887822,0.967561364,0.933212876,0.7
219,0.924585156,0.96727705,0.932424664,0.7
220,0.924250933,0.967015922,0.931576133,0.7
221,0.924139822,0.966868103,0.930828273,0.7
222,0.923966489,0.96647501,0.93006444,0.7
223,0.923859467,0.966424704,0.929271996,0.7
224,0.923720178,0.965976,0.928520203,0.7
225,0.923632889,0.965925097,0.927747428,0.7
226,0.923495111,0.965521097,0.92702949,0.7
227,0.923355111,0.965376377,0.926271439,0.7
228,0.923024889,0.965100646,0.925656915,0.7
229,0.923252267,0.964813113,0.924889684,0.7
230,0.923548089,0.964680195,0.924203277,0.7
231,0.923832533,0.964270175,0.923441887,0.7
232,0.924048533,0.964223027,0.922739625,0.7
233,0.924516,0.963762045,0.92206949,0.7
234,0.924649867,0.963701367,0.921411037,0.7
235,0.924641867,0.96329689,0.9208498,0.7
236,0.9248704,0.963130474,0.920248389,0.7
237,0.924592,0.962854326,0.919778585,0.7
238,0.9244072,0.962541342,0.919275522,0.7
239,0.924295733,0.962402225,0.918818831,0.7
240,0.924071822,0.961969137,0.918281376,0.7
241,0.924548533,0.961912453,0.917755544,0.7
242,0.925278044,0.961440325,0.917277575,0.7
243,0.925938756,0.961365402,0.916763663,0.7
244,0.9266576,0.96096319,0.916447043,0.7
245,0.927295733,0.960775018,0.91607368,0.7
246,0.9278824,0.960507035,0.915779412,0.7
247,0.927992889,0.960171521,0.915413618,0.7
248,0.927940978,0.960038424,0.915116906,0.7
249,0.927914489,0.95958221,0.914866924,0.7
250,0.927916178,0.959519982,0.914511859,0.7
251,0.927690311,0.959035754,0.914257884,0.7
252,0.9281864,0.958943546,0.913935721,0.7
253,0.928767022,0.95853281,0.913755298,0.7
254,0.929348356,0.958322883,0.913562953,0.7
255,0.930353067,0.958056092,0.91353178,0.7
256,0.930814933,0.957690895,0.913424492,0.7
257,0.931424178,0.957561314,0.913374305,0.7
258,0.931682756,0.957081676,0.913428903,0.7
259,0.9319008,0.957018197,0.913353205,0.7
260,0.931846756,0.95652318,0.913460195,0.7
261,0.9318112,0.956418037,0.913381577,0.7
262,0.931785156,0.956007838,0.913453221,0.7
263,0.931811556,0.955775082,0.913291097,0.7
264,0.932369333,0.955510437,0.913297832,0.7
265,0.932886222,0.955116391,0.913299084,0.7
266,0.9330472,0.954987168,0.913208187,0.7
267,0.933006222,0.954488277,0.913324594,0.7
268,0.932421156,0.954415441,0.913381219,0.7
269,0.932264533,0.953908026,0.913557053,0.7
270,0.931987111,0.953784466,0.913638949,0.7
271,0.931457156,0.953371584,0.913807273,0.7
272,0.931049244,0.953106821,0.913902402,0.7
273,0.930717956,0.952846527,0.91398406,0.7
274,0.9305008,0.952427804,0.914100885,0.7
275,0.929998844,0.95230335,0.914078951,0.7
276,0.929912089,0.951780021,0.914149761,0.7
277,0.929717778,0.95170182,0.914189398,0.7
278,0.929356178,0.9511832,0.914242983,0.7
279,0.9285744,0.951035857,0.914207697,0.7
280,0.928131644,0.950624228,0.914197803,0.7
281,0.927350489,0.950336277,0.91422689,0.7
282,0.926407467,0.9500705,0.914124191,0.7
283,0.925473778,0.949627876,0.914207757,0.7
284,0.924887733,0.949496746,0.914213181,0.7
285,0.925018578,0.948955417,0.914256394,0.7
286,0.924668444,0.948863626,0.914205849,0.7
287,0.938973956,0.948332787,0.91418606,0.7
288,0.9241344,0.948164999,0.914219022,0.7
289,0.923578489,0.947749674,0.913746834,0.7
290,0.9232568,0.9474352,0.915915608,0.7
291,0.9225344,0.947176695,0.9141047,0.7
292,0.922089067,0.946702302,0.915126979,0.7
293,0.920977689,0.946573257,0.914123893,0.7
294,0.920088,0.946008444,0.914437175,0.7
295,0.920029778,0.94590342,0.914076447,0.7
296,0.919367289,0.945361793,0.913739026,0.7
297,0.919093422,0.945171833,0.914252996,0.7
298,0.919840711,0.944753051,0.913136601,0.7
299,0.920641867,0.94440645,0.914692521,0.7
300,0.9213576,0.944153965,0.91416347,0.7
301,0.921811111,0.943647861,0.914086163,0.7
302,0.921939911,0.94351542,0.913628101,0.7
303,0.922240444,0.942930102,0.913317025,0.7
304,0.922248533,0.942809105,0.912996233,0.7
305,0.922024356,0.942259312,0.912447929,0.7
306,0.921889333,0.942046642,0.914777219,0.7
307,0.945302667,0.941629529,0.912877798,0.7
308,0.925430311,0.941246331,0.913719416,0.7
309,0.935600267,0.940993905,0.911812365,0.7
310,0.945243022,0.940459847,0.915106535,0.7
311,0.944827467,0.940316379,0.912014246,0.7
312,0.944159911,0.939710259,0.913957357,0.7
313,0.943410222,0.939577818,0.914536476,0.7
314,0.942463644,0.939019501,0.914435506,0.7
315,0.942549422,0.938776612,0.916353822,0.7
316,0.942579556,0.938353896,0.915622175,0.7
317,0.942192356,0.9379462,0.916647494,0.7
318,0.941884444,0.93769598,0.914480209,0.7
319,0.941743289,0.937124074,0.916760564,0.7
320,0.942132533,0.936977983,0.915881753,0.7
321,0.941179911,0.93634969,0.916075706,0.7
322,0.940408089,0.936200559,0.918635368,0.7
323,0.939703822,0.935625494,0.917808592,0.7
324,0.938269689,0.935357928,0.91839993,0.7
325,0.937351022,0.934937418,0.91673553,0.7
326,0.936769511,0.934491634,0.920024693,0.7
327,0.936111022,0.934238553,0.916308105,0.7
328,0.935524889,0.933636427,0.9179582,0.7
329,0.929222667,0.933484554,0.918358803,0.7
330,0.928804178,0.932835162,0.917810202,0.7
331,0.928329778,0.932661474,0.919343591,0.7
332,0.927791556,0.932076931,0.917323172,0.7
333,0.927327556,0.931780577,0.91858542,0.7
334,0.926608622,0.931358576,0.915424585,0.7
335,0.925860444,0.93087256,0.917869747,0.7
336,0.924868267,0.930615306,0.916610718,0.7
337,0.924055911,0.929984808,0.916806579,0.7
338,0.923253689,0.929825664,0.91910851,0.7
339,0.922558578,0.929149806,0.917825043,0.7
340,0.921947289,0.92895937,0.918444097,0.7
341,0.921526756,0.928369224,0.916222095,0.7
342,0.921364622,0.928035975,0.918349385,0.7
343,0.921284622,0.927611351,0.914648116,0.7
344,0.921025244,0.927088976,0.915593863,0.7
345,0.920739467,0.926834106,0.915538192,0.7
346,0.919943378,0.926175117,0.915319085,0.7
347,0.9196048,0.925997734,0.916795433,0.7
348,0.918961156,0.925296545,0.915290534,0.7
349,0.918223022,0.925087392,0.916229606,0.7
350,0.917776,0.924484491,0.913141966,0.7
351,0.917130667,0.924113274,0.91553998,0.7
352,0.916708889,0.923689008,0.913873732,0.7
353,0.916740444,0.923131108,0.914734721,0.7
354,0.916981156,0.92286998,0.915109158,0.7
355,0.917012889,0.922173858,0.915154576,0.7
356,0.916787644,0.921986818,0.915116549,0.7
357,0.916509422,0.921264708,0.913871706,0.7
358,0.916153067,0.921029627,0.916065156,0.7
359,0.915640089,0.92041254,0.912545681,0.7
360,0.9147704,0.920006216,0.914077401,0.7
361,0.913608178,0.919578075,0.913149178,0.7
362,0.912780089,0.918980002,0.913977683,0.7
363,0.911589067,0.918709815,0.913685918,0.7
364,0.910561511,0.917976618,0.912323475,0.7
365,0.909538489,0.917779207,0.912908554,0.7
366,0.908754222,0.917038262,0.910291493,0.7
367,0.908027556,0.916766644,0.912412524,0.7
368,0.907114489,0.916146457,0.911335349,0.7
369,0.906171556,0.915700197,0.911217093,0.7
370,0.905063111,0.915264964,0.911599874,0.7
371,0.903871111,0.914618015,0.911790371,0.7
372,0.902651911,0.914347887,0.911013246,0.7
373,0.901450133,0.913578272,0.910743833,0.7
374,0.900649689,0.913365364,0.909627736,0.7
375,0.899955822,0.912600517,0.908200741,0.7
376,0.899815378,0.912298024,0.907230914,0.7
377,0.899786222,0.911666095,0.906375289,0.7
378,0.899848533,0.91117692,0.905733407,0.7
379,0.899930933,0.91073215,0.905286551,0.7
380,0.899787378,0.910046756,0.904113293,0.7
381,0.8995896,0.909770668,0.903575778,0.7
382,0.899055289,0.908961475,0.9026438,0.7
383,0.898586222,0.908728957,0.902083874,0.7
384,0.897956444,0.907941818,0.901296794,0.7
385,0.897530311,0.907600701,0.900528789,0.7
386,0.897112711,0.906958342,0.899945736,0.7
387,0.896919289,0.906423151,0.899023056,0.7
388,0.896693244,0.905979037,0.898618817,0.7
389,0.8968072,0.905245602,0.897587895,0.7
390,0.897050667,0.9049564,0.896738648,0.7
391,0.897013156,0.904113352,0.895881772,0.7
392,0.896658844,0.903854728,0.895170808,0.7
393,0.896083467,0.90304172,0.894504547,0.7
394,0.895364533,0.902666092,0.894036889,0.7
395,0.894471022,0.902013183,0.893458486,0.7
396,0.893476178,0.901428521,0.892783999,0.7
397,0.892558933,0.900981724,0.892127514,0.7
398,0.891746044,0.900200307,0.891454577,0.7
399,0.891194222,0.899900794,0.890762806,0.7
400,0.890635111,0.89901948,0.890072882,0.7
401,0.890129156,0.898737669,0.889390767,0.7
402,0.889749867,0.897897601,0.888803303,0.7
403,0.889246489,0.89748466,0.888225317,0.7
404,0.888851733,0.89681989,0.8877514,0.7
405,0.888301156,0.896187961,0.887264669,0.7
406,0.887419022,0.895728946,0.886738598,0.7
407,0.886858844,0.89489758,0.886122704,0.7
408,0.8857744,0.89458549,0.885452867,0.7
409,0.884945511,0.89365828,0.884737551,0.7
410,0.884119467,0.893348575,0.884005427,0.7
411,0.883614933,0.892492294,0.8832587,0.7
412,0.883359911,0.892027497,0.882473886,0.7
413,0.883540178,0.891357601,0.881767035,0.7
414,0.884176978,0.890672684,0.881087005,0.7
415,0.884093778,0.890205026,0.880450964,0.7
416,0.883423644,0.889321983,0.879851341,0.7
417,0.882459289,0.888992071,0.879344285,0.7
418,0.880988178,0.888026178,0.878838301,0.7
419,0.880316444,0.887683034,0.878274083,0.7
420,0.879593067,0.886805475,0.87767911,0.7
421,0.878684267,0.886292219,0.876899302,0.7
422,0.878179467,0.885600269,0.876182199,0.7
423,0.877679378,0.8848629,0.875396371,0.7
424,0.877260622,0.884384274,0.874642432,0.7
425,0.876813333,0.883444905,0.8739748,0.7
426,0.876263289,0.88309449,0.873399556,0.7
427,0.875572533,0.882095754,0.87287128,0.7
428,0.874765244,0.881712198,0.872292638,0.7
429,0.874287467,0.880809963,0.871666193,0.7
430,0.873231289,0.880247831,0.870910168,0.7
431,0.872230311,0.879544973,0.87008965,0.7
432,0.871509956,0.878742278,0.869395614,0.7
433,0.870951911,0.878255963,0.868695676,0.7
434,0.870338933,0.877259493,0.868067384,0.7
435,0.8699768,0.8768906,0.867438734,0.7
436,0.869568089,0.87585187,0.866820455,0.7
437,0.869017956,0.87542367,0.866091728,0.7
438,0.868461689,0.874490976,0.865465999,0.7
439,0.868153333,0.873875976,0.86483556,0.7
440,0.867544,0.873157203,0.864210725,0.7
441,0.866854489,0.872287214,0.863671184,0.7
442,0.866047467,0.871789455,0.863207459,0.7
443,0.865183467,0.870736063,0.862664998,0.7
444,0.864258578,0.870331526,0.862029374,0.7
445,0.863598311,0.869247615,0.861316204,0.7
446,0.863147289,0.868775785,0.86047405,0.7
447,0.8627064,0.867817104,0.859600008,0.7
448,0.872325333,0.86713922,0.858898997,0.7
449,0.8723224,0.866409779,0.858288109,0.7
450,0.871603111,0.865470648,0.857402265,0.7
451,0.870850311,0.86495465,0.858033299,0.7
452,0.869273333,0.863841057,0.857407093,0.7
453,0.868104889,0.863406301,0.857274115,0.7
454,0.866917511,0.862276912,0.856472015,0.7
455,0.865937244,0.861759722,0.855758071,0.7
456,0.864440356,0.860775054,0.854859948,0.7
457,0.863249333,0.860030711,0.853860736,0.7
458,0.862304267,0.859286189,0.85354197,0.7
459,0.861445244,0.858278811,0.852510512,0.7
460,0.860606756,0.8577407,0.852655768,0.7
461,0.859884533,0.856571198,0.852543473,0.7
462,0.859130222,0.856102049,0.852295756,0.7
463,0.857780444,0.854926229,0.851742744,0.7
464,0.85688,0.854353547,0.85103488,0.7
465,0.856020356,0.853342772,0.850106716,0.7
466,0.854772533,0.852525592,0.848668337,0.7
467,0.853722578,0.851761162,0.848978162,0.7
468,0.852941422,0.850682974,0.848023057,0.7
469,0.851715378,0.850118399,0.84753859,0.7
470,0.851271733,0.848880291,0.846532166,0.7
471,0.850630489,0.848373771,0.845575631,0.7
472,0.850069689,0.847152948,0.84444046,0.7
473,0.850071467,0.84652096,0.84325552,0.7
474,0.849266667,0.845480919,0.842973828,0.7
475,0.848571289,0.84459132,0.841937363,0.7
476,0.8481256,0.843806148,0.842204213,0.7
477,0.8474608,0.842650235,0.842093289,0.7
478,0.847185956,0.842058837,0.841885388,0.7
479,0.845767111,0.840759993,0.841189861,0.7
480,0.844938756,0.840208054,0.840354919,0.7
481,0.844129778,0.838939309,0.839183152,0.7
482,0.8438544,0.838237643,0.837602913,0.7
483,0.843267556,0.837169349,0.837636352,0.7
484,0.842603022,0.836198866,0.836623788,0.7
485,0.842549244,0.835388422,0.836344123,0.7
486,0.8423824,0.834154129,0.835453808,0.7
487,0.841933867,0.833530009,0.83465755,0.7
488,0.841179822,0.832155585,0.83366859,0.7
489,0.840730578,0.831551254,0.832547784,0.7
490,0.840704,0.830234587,0.832306147,0.7
491,0.8395352,0.829458475,0.831052065,0.7
492,0.838622489,0.82836026,0.831097901,0.7
493,0.837982578,0.827298641,0.830731213,0.7
494,0.8376176,0.826464593,0.830368638,0.7
495,0.836426311,0.825139999,0.829804778,0.7
496,0.836095378,0.824483633,0.829020858,0.7
497,0.836017244,0.82304132,0.828191042,0.7
498,0.835070933,0.822383285,0.826708078,0.7
499,0.834570844,0.821015596,0.826973915,0.7
500,0.834628178,0.820160747,0.826007128,0.7
501,0.8339024,0.81902653,0.825694203,0.7
502,0.8329024,0.817869306,0.824786901,0.7
503,0.832623378,0.817007959,0.82398963,0.7
504,0.831703733,0.8155936,0.823085129,0.7
505,0.830625422,0.814892411,0.821845651,0.7
506,0.830150933,0.813378334,0.821478486,0.7
507,0.829368622,0.812651753,0.820089102,0.7
508,0.828679467,0.81123209,0.820005178,0.7
509,0.828732267,0.810290217,0.819776595,0.7
510,0.827456,0.809119463,0.819302917,0.7
511,0.826986133,0.807865441,0.818643868,0.7
512,0.826793422,0.806971431,0.818056881,0.7
513,0.825402844,0.805464864,0.817039132,0.7
514,0.8251496,0.804722965,0.815989375,0.7
515,0.824149689,0.803128362,0.815311611,0.7
516,0.823170667,0.802334428,0.814349711,0.7
517,0.823128089,0.800856948,0.813534319,0.7
518,0.821125333,0.799819708,0.812632084,0.7
519,0.820956178,0.798612177,0.811840355,0.7
520,0.819678489,0.797259688,0.811083138,0.7
521,0.818987467,0.796326816,0.810080171,0.7
522,0.8183208,0.794721842,0.809556842,0.7
523,0.817283644,0.793923855,0.8084023,0.7
524,0.817234933,0.792247593,0.807705522,0.7
525,0.815530311,0.791376233,0.806812108,0.7
526,0.815896711,0.789846539,0.805892825,0.7
527,0.813867467,0.788708866,0.80514133,0.7
528,0.814118222,0.787463307,0.804182053,0.7
529,0.811864444,0.785998344,0.803752005,0.7
530,0.811970489,0.785019815,0.802460909,0.7
531,0.809418933,0.783313274,0.802110136,0.7
532,0.809478489,0.782453775,0.800853193,0.7
533,0.807527822,0.780690312,0.800353408,0.7
534,0.807105867,0.779728055,0.799195647,0.7
535,0.806056,0.778143764,0.798554301,0.7
536,0.805121244,0.776896834,0.797702432,0.7
537,0.804859733,0.77560395,0.79671073,0.7
538,0.803060444,0.774020016,0.796209097,0.7
539,0.803577956,0.772990704,0.794926524,0.7
540,0.801604,0.771171987,0.794390559,0.7
541,0.800494756,0.770242214,0.793130517,0.7
542,0.7997168,0.768401861,0.792545438,0.7
543,0.796998489,0.767342329,0.791404247,0.7
544,0.796604178,0.765699804,0.790473402,0.7
545,0.795553778,0.764335573,0.789837658,0.7
546,0.792828267,0.762992263,0.788351297,0.7
547,0.792340444,0.761283338,0.787930131,0.7
548,0.791855378,0.760201395,0.78654176,0.7
549,0.789216178,0.758273005,0.785813093,0.7
550,0.788406311,0.757261992,0.784486353,0.7
551,0.788245244,0.755339265,0.783874035,0.7
552,0.7868504,0.754174829,0.782679796,0.7
553,0.784680444,0.752466559,0.781481564,0.7
554,0.783624178,0.750968635,0.780880094,0.7
555,0.782634133,0.749578536,0.779331088,0.7
556,0.780826844,0.747735858,0.778526604,0.7
557,0.7778784,0.746589899,0.777039945,0.7
558,0.775660444,0.744546115,0.776307106,0.7
559,0.773986489,0.743454158,0.774757743,0.7
560,0.772439467,0.741441727,0.773662806,0.7
561,0.770626133,0.740156174,0.772492766,0.7
562,0.7684096,0.738383651,0.770695984,0.7
563,0.766239822,0.736745775,0.769954801,0.7
564,0.763909511,0.735301137,0.768348932,0.7
565,0.762239378,0.733319581,0.767271519,0.7
566,0.760438844,0.732107997,0.765610754,0.7
567,0.759103733,0.729942858,0.764559686,0.7
568,0.757463378,0.728756428,0.763053417,0.7
569,0.755667111,0.726643682,0.761392772,0.7
570,0.753583111,0.725230336,0.760332346,0.7
571,0.751358222,0.723391056,0.758396506,0.7
572,0.748854667,0.721611202,0.757152081,0.7
573,0.745639111,0.720102429,0.755267203,0.7
574,0.742639911,0.717980981,0.754018784,0.7
575,0.739971644,0.716691196,0.752129197,0.7
576,0.737725644,0.714402199,0.750250697,0.7
577,0.735223822,0.713102579,0.748543382,0.7
578,0.731232356,0.710900664,0.746230185,0.7
579,0.728507511,0.70934552,0.744981527,0.7
580,0.726782356,0.707440019,0.743045509,0.7
581,0.723005822,0.70550561,0.741471231,0.7
