x,test_data,pred1,pred2,threshold
61,1.006407022,1.006407022,1.006407022,0.7
62,1.007597422,1.007597422,1.007597422,0.7
63,1.007891911,1.007891911,1.007891911,0.7
64,1.009107022,1.009107022,1.009107022,0.7
65,1.008350844,0.991869748,0.992795885,0.7
66,1.008164533,0.991832435,0.991869748,0.7
67,1.007550933,0.991825104,0.991806984,0.7
68,1.006799822,0.993211567,0.991777301,0.7
69,1.005866933,0.992777109,0.991821647,0.7
70,1.005169333,0.992066741,0.992007911,0.7
71,1.005417511,0.989692986,0.992119074,0.7
72,1.004330133,0.990518332,0.991851807,0.7
73,1.004940711,0.98978883,0.991650105,0.7
74,1.005808711,0.989972413,0.991471767,0.7
75,1.006244889,0.990040779,0.99161607,0.7
76,1.006869778,0.989763141,0.991349339,0.7
77,1.006657244,0.989246249,0.991789699,0.7
78,1.006714222,0.988649189,0.991672814,0.7
79,1.006848178,0.987232804,0.991632521,0.7
80,1.006096089,0.987070978,0.991592109,0.7
81,1.005896978,0.987235785,0.991339207,0.7
82,1.006003111,0.987018943,0.991190374,0.7
83,1.005942311,0.986903965,0.991281807,0.7
84,1.006364267,0.987832665,0.991154432,0.7
85,1.006167467,0.986937284,0.991373777,0.7
86,1.0054472,0.986417115,0.991363466,0.7
87,1.004784622,0.984257519,0.991302013,0.7
88,1.003614133,0.984891236,0.991190076,0.7
89,1.002783022,0.984366894,0.991127133,0.7
90,1.001755111,0.984351516,0.990893662,0.7
91,1.001939911,0.98402977,0.99102968,0.7
92,1.000864533,0.98365134,0.990770698,0.7
93,0.998934133,0.982733607,0.990950525,0.7
94,0.998500444,0.982230723,0.990802765,0.7
95,0.9969104,0.980783939,0.990347564,0.7
96,0.996449511,0.980780005,0.990312994,0.7
97,0.994948444,0.980954289,0.990199089,0.7
98,0.992578489,0.980620623,0.989889622,0.7
99,0.993638489,0.980268836,0.989611745,0.7
100,0.994162044,0.981111884,0.989191771,0.7
101,0.994301156,0.979923546,0.989253819,0.7
102,0.994352444,0.979250968,0.988818526,0.7
103,0.994352089,0.976794302,0.988289356,0.7
104,0.993847822,0.977501273,0.987868845,0.7
105,0.993290044,0.976998389,0.987406492,0.7
106,0.992732267,0.976942182,0.987590849,0.7
107,0.992009956,0.976347983,0.987236381,0.7
108,0.991790044,0.975509346,0.986991048,0.7
109,0.991934756,0.974260569,0.986992896,0.7
110,0.992580711,0.973654866,0.986409426,0.7
111,0.993358578,0.972158909,0.985757768,0.7
112,0.993985422,0.972124577,0.985430598,0.7
113,0.994599911,0.972025096,0.985171497,0.7
114,0.994789956,0.971784294,0.984799445,0.7
115,0.994956089,0.971057296,0.98478967,0.7
116,0.994680178,0.971733034,0.98431164,0.7
117,0.994345778,0.970265925,0.984562218,0.7
118,0.994144622,0.969691336,0.984255254,0.7
119,0.994451644,0.967106462,0.983804941,0.7
120,0.995063111,0.968079686,0.983467758,0.7
121,0.995454133,0.967688084,0.983186305,0.7
122,0.995065156,0.967724085,0.983337045,0.7
123,0.9944608,0.966751933,0.98296237,0.7
124,0.993868356,0.965776503,0.98284775,0.7
125,0.992870311,0.964359462,0.982857049,0.7
126,0.991761067,0.964294851,0.982715368,0.7
127,0.990684533,0.962681174,0.982368529,0.7
128,0.989654311,0.962811708,0.982288003,0.7
129,0.989037956,0.962825239,0.982147753,0.7
130,0.988816444,0.962264419,0.98195672,0.7
131,0.988592178,0.961241901,0.981755316,0.7
132,0.988417156,0.960166693,0.981182635,0.7
133,0.988088178,0.959050953,0.981045544,0.7
134,0.987847467,0.959473312,0.980599523,0.7
135,0.987652,0.958886385,0.979964256,0.7
136,0.987015378,0.958573699,0.979572654,0.7
137,0.986511556,0.958258271,0.979140222,0.7
138,0.985814133,0.958111048,0.979174614,0.7
139,0.985348267,0.95647198,0.978716016,0.7
140,0.984676267,0.956086695,0.978361905,0.7
141,0.984366844,0.954839766,0.978173256,0.7
142,0.9844224,0.955319285,0.977851808,0.7
143,0.984400533,0.954936326,0.977368772,0.7
144,0.984232711,0.954597771,0.977084696,0.7
145,0.984056622,0.954041958,0.976787686,0.7
146,0.983594933,0.953447044,0.976501286,0.7
147,0.983232978,0.952345073,0.976139247,0.7
148,0.982569333,0.951673508,0.975661099,0.7
149,0.982012178,0.950691342,0.975537658,0.7
150,0.981702222,0.950919986,0.975156903,0.7
151,0.981321244,0.950397193,0.974653542,0.7
152,0.981039378,0.949856579,0.974184155,0.7
153,0.980712622,0.949156225,0.973615229,0.7
154,0.980371822,0.948854029,0.973568201,0.7
155,0.9798104,0.947419524,0.972937286,0.7
156,0.979290667,0.947165787,0.972575903,0.7
157,0.978543911,0.946051896,0.972511768,0.7
158,0.977788889,0.946366549,0.972201288,0.7
159,0.976684889,0.945893884,0.972042918,0.7
160,0.975739822,0.94540298,0.971744537,0.7
161,0.974744,0.944474757,0.971348345,0.7
162,0.973797867,0.943900466,0.97109437,0.7
163,0.973101956,0.942877889,0.970818877,0.7
164,0.972068178,0.942482352,0.970471919,0.7
165,0.971344622,0.941600144,0.970223606,0.7
166,0.970400533,0.941604137,0.969894528,0.7
167,0.969453511,0.941055,0.96947819,0.7
168,0.968068978,0.940376878,0.969141066,0.7
169,0.9671232,0.939383209,0.968612373,0.7
170,0.965927111,0.93889302,0.96812588,0.7
171,0.964732889,0.937809348,0.967517734,0.7
172,0.963676267,0.937659383,0.967088461,0.7
173,0.962455378,0.936697125,0.966685355,0.7
174,0.961421156,0.936715484,0.966343582,0.7
175,0.960360533,0.936089635,0.965956867,0.7
176,0.959084,0.935495675,0.965564966,0.7
177,0.958303467,0.934312224,0.965000033,0.7
178,0.9571904,0.933878422,0.96442312,0.7
179,0.955882667,0.932955921,0.963828921,0.7
180,0.954772533,0.932838321,0.963170528,0.7
181,0.953441778,0.932052135,0.962605655,0.7
182,0.9520248,0.931774318,0.961938798,0.7
183,0.950518578,0.931202948,0.961283684,0.7
184,0.9491776,0.930413902,0.960731506,0.7
185,0.947768089,0.929315269,0.959947824,0.7
186,0.9463488,0.928737223,0.95921886,0.7
187,0.945003556,0.928068161,0.958439231,0.7
188,0.943732711,0.928025544,0.957657993,0.7
189,0.942761067,0.927202046,0.956874728,0.7
190,0.941734133,0.926784813,0.956042707,0.7
191,0.940789067,0.926016748,0.955205262,0.7
192,0.939735111,0.925358832,0.954451621,0.7
193,0.939067822,0.924169362,0.953569114,0.7
194,0.938339467,0.923855007,0.95268774,0.7
195,0.937677067,0.923072994,0.951857328,0.7
196,0.937233956,0.923087835,0.951042354,0.7
197,0.936819822,0.922355235,0.950187206,0.7
198,0.936618667,0.92165494,0.949289262,0.7
199,0.936148622,0.920890152,0.948360622,0.7
200,0.935842044,0.920245767,0.947539806,0.7
201,0.935368267,0.919268966,0.946540833,0.7
202,0.934987111,0.918912768,0.94566083,0.7
203,0.934570311,0.918244064,0.944809437,0.7
204,0.934349511,0.918058872,0.943980038,0.7
205,0.934211644,0.917289197,0.94318831,0.7
206,0.934291733,0.916564345,0.942298532,0.7
207,0.934180622,0.915671766,0.941487074,0.7
208,0.933848622,0.915145814,0.940640807,0.7
209,0.933432533,0.914185882,0.939737439,0.7
210,0.932846311,0.913906038,0.938851416,0.7
211,0.932005156,0.913113117,0.938068688,0.7
212,0.931347289,0.912880003,0.93727541,0.7
213,0.930703289,0.912050486,0.936464906,0.7
214,0.929779556,0.911280692,0.935606301,0.7
215,0.929120178,0.910369396,0.93476522,0.7
216,0.9285896,0.909883857,0.93399024,0.7
217,0.928318933,0.909050524,0.933053792,0.7
218,0.928170489,0.908717036,0.932244778,0.7
219,0.927811733,0.907970786,0.931489289,0.7
220,0.927729956,0.907544196,0.930656374,0.7
221,0.927367644,0.906756759,0.929778099,0.7
222,0.927218756,0.905942261,0.928888321,0.7
223,0.926862133,0.905022681,0.928016067,0.7
224,0.926504356,0.904578507,0.927155197,0.7
225,0.926281067,0.903804839,0.926262081,0.7
226,0.926423556,0.903471768,0.925351024,0.7
227,0.926537778,0.902631521,0.924589574,0.7
228,0.927071289,0.902147293,0.923800588,0.7
229,0.927155022,0.901266336,0.922980726,0.7
230,0.927624889,0.900531709,0.922143936,0.7
231,0.927903911,0.899588108,0.921338975,0.7
232,0.927759556,0.899194062,0.920630515,0.7
233,0.927591644,0.898448408,0.919873893,0.7
234,0.927536089,0.898066461,0.919167101,0.7
235,0.926925867,0.897218645,0.918688357,0.7
236,0.926876533,0.896580935,0.918028951,0.7
237,0.926676,0.895772755,0.91751194,0.7
238,0.926908089,0.895010471,0.916908801,0.7
239,0.9275224,0.894132137,0.916330397,0.7
240,0.928326756,0.893722534,0.915771008,0.7
241,0.929246844,0.893015385,0.915190697,0.7
242,0.929803467,0.892569542,0.914532304,0.7
243,0.930305244,0.891677856,0.914103508,0.7
244,0.930445778,0.890985727,0.913606286,0.7
245,0.930470578,0.89012301,0.913176656,0.7
246,0.930246222,0.889478922,0.912820399,0.7
247,0.930138756,0.888584375,0.912434936,0.7
248,0.929999111,0.888190985,0.912147284,0.7
249,0.930166844,0.887441635,0.911798537,0.7
250,0.930697067,0.886948943,0.911475599,0.7
251,0.931645333,0.886017025,0.91128701,0.7
252,0.932425689,0.885245264,0.911017656,0.7
253,0.932895467,0.884423673,0.91079998,0.7
254,0.933508444,0.883802235,0.910541892,0.7
255,0.933844,0.882977426,0.910289943,0.7
256,0.933896622,0.882520139,0.910113811,0.7
257,0.933958311,0.881747544,0.91002351,0.7
258,0.933624978,0.88116169,0.909794033,0.7
259,0.933542311,0.880245149,0.909767151,0.7
260,0.933677156,0.879445732,0.909625649,0.7
261,0.934126844,0.8786183,0.909605026,0.7
262,0.934898578,0.878075004,0.909558713,0.7
263,0.935074578,0.877241373,0.909464121,0.7
264,0.9348472,0.876756012,0.90946734,0.7
265,0.934541156,0.875910044,0.909385026,0.7
266,0.934070667,0.875270486,0.909388781,0.7
267,0.933763911,0.874334335,0.90952605,0.7
268,0.933480356,0.873558581,0.909628689,0.7
269,0.932793422,0.872729301,0.909789383,0.7
270,0.932373333,0.872204363,0.909789085,0.7
271,0.932070044,0.871387362,0.909731388,0.7
272,0.9317632,0.870810509,0.909729302,0.7
273,0.931652267,0.869936585,0.909742355,0.7
274,0.931289689,0.86922127,0.909648716,0.7
275,0.930734578,0.868329167,0.909684181,0.7
276,0.930316089,0.867546201,0.909531891,0.7
277,0.929676978,0.866729081,0.9095366,0.7
278,0.928783022,0.866196632,0.909506857,0.7
279,0.927784889,0.865370393,0.909421623,0.7
280,0.926896,0.86474508,0.909504831,0.7
281,0.926255289,0.863815904,0.909466088,0.7
282,0.927372622,0.86307472,0.909503937,0.7
283,0.927189333,0.862176001,0.909631252,0.7
284,0.938644889,0.861445427,0.909618735,0.7
285,0.926667644,0.860606194,0.909688711,0.7
286,0.9259432,0.86006391,0.909440577,0.7
287,0.925395111,0.859211266,0.909282744,0.7
288,0.924534756,0.858515859,0.90834558,0.7
289,0.923973778,0.857569039,0.909910977,0.7
290,0.922552,0.856788278,0.909981549,0.7
291,0.921556178,0.855929434,0.910890162,0.7
292,0.921077956,0.85520041,0.908680737,0.7
293,0.920297244,0.854361773,0.909731686,0.7
294,0.920080622,0.853761911,0.909575701,0.7
295,0.920669333,0.852893412,0.908639431,0.7
296,0.921532,0.852149308,0.90969032,0.7
297,0.922029333,0.851182103,0.909072936,0.7
298,0.922670311,0.850387573,0.909366131,0.7
299,0.922972,0.849534512,0.909414291,0.7
300,0.923141156,0.848836422,0.90832293,0.7
301,0.922896622,0.84796375,0.90825963,0.7
302,0.9230088,0.847330749,0.908218741,0.7
303,0.922725867,0.846412599,0.907898366,0.7
304,0.947412178,0.845632911,0.907101691,0.7
305,0.9266216,0.844657302,0.908438385,0.7
306,0.936318222,0.84385401,0.908328533,0.7
307,0.943160978,0.843012512,0.908941686,0.7
308,0.9428,0.842306733,0.905060589,0.7
309,0.942247378,0.84142065,0.908344984,0.7
310,0.941272978,0.84070909,0.908056259,0.7
311,0.940215467,0.839777052,0.908925474,0.7
312,0.9399408,0.838952899,0.906552315,0.7
313,0.940078756,0.837986588,0.910081565,0.7
314,0.938939556,0.837170541,0.910241544,0.7
315,0.938578667,0.83632791,0.908940136,0.7
316,0.938439556,0.835625529,0.910303473,0.7
317,0.938382311,0.834697962,0.909073949,0.7
318,0.937295644,0.833933532,0.91005218,0.7
319,0.936153778,0.832952678,0.910803139,0.7
320,0.935176978,0.832119465,0.908818603,0.7
321,0.933404,0.831161976,0.910830855,0.7
322,0.931926044,0.830350816,0.911707401,0.7
323,0.930842222,0.829488993,0.911997914,0.7
324,0.930036356,0.828754127,0.908126891,0.7
325,0.928981956,0.827795208,0.911333203,0.7
326,0.924566844,0.8269701,0.91053921,0.7
327,0.923759378,0.825985074,0.910966873,0.7
328,0.922902844,0.82512784,0.909065187,0.7
329,0.921927467,0.824185193,0.911101818,0.7
330,0.921287289,0.823353589,0.911896944,0.7
331,0.920312889,0.822464705,0.909851253,0.7
332,0.919035022,0.821697235,0.910245895,0.7
333,0.917452978,0.820712209,0.908760488,0.7
334,0.916032533,0.819838762,0.908917665,0.7
335,0.914668711,0.81882751,0.909516752,0.7
336,0.913502756,0.817958951,0.906992435,0.7
337,0.9124232,0.817018449,0.908961296,0.7
338,0.911501244,0.816187263,0.909157991,0.7
339,0.910947822,0.815256774,0.908977151,0.7
340,0.910254222,0.814446032,0.904272079,0.7
341,0.909611022,0.813425779,0.906810224,0.7
342,0.908636267,0.812514365,0.906007826,0.7
343,0.907389689,0.811501145,0.906451821,0.7
344,0.906109511,0.810618997,0.903689265,0.7
345,0.904914133,0.809681058,0.906625509,0.7
346,0.903469156,0.808817685,0.906864285,0.7
347,0.902246489,0.807844043,0.904862821,0.7
348,0.900912089,0.806981146,0.905607939,0.7
349,0.899877333,0.80594784,0.90362215,0.7
350,0.899160444,0.805005372,0.904419541,0.7
351,0.898740444,0.803985476,0.904542387,0.7
352,0.898241422,0.803085029,0.902991295,0.7
353,0.897709067,0.802128851,0.903439581,0.7
354,0.896849778,0.801249385,0.903007627,0.7
355,0.895683556,0.800231993,0.902228117,0.7
356,0.894353422,0.799328983,0.899273634,0.7
357,0.893092711,0.798263609,0.900880337,0.7
358,0.890680178,0.797298849,0.899921179,0.7
359,0.889119556,0.796268404,0.900729239,0.7
360,0.887258933,0.795354486,0.896910667,0.7
361,0.885171378,0.79437989,0.899491668,0.7
362,0.8834496,0.79346025,0.899343491,0.7
363,0.881782756,0.792396903,0.896632433,0.7
364,0.880424711,0.791437507,0.897785842,0.7
365,0.8789448,0.790367126,0.895481944,0.7
366,0.876997956,0.789388299,0.895493507,0.7
367,0.875134756,0.788351953,0.895645022,0.7
368,0.873115022,0.787401676,0.893170416,0.7
369,0.870948978,0.786389589,0.893292308,0.7
370,0.868923822,0.785440683,0.892633736,0.7
371,0.866975378,0.784343243,0.891378224,0.7
372,0.865336711,0.783346117,0.889897108,0.7
373,0.864313244,0.782251239,0.888367474,0.7
374,0.863453422,0.78124851,0.887114346,0.7
375,0.862756356,0.780192435,0.885769844,0.7
376,0.862146489,0.779220819,0.884318471,0.7
377,0.861203378,0.778170228,0.882984936,0.7
378,0.860397511,0.777176678,0.882073402,0.7
379,0.859337333,0.776039779,0.88065666,0.7
380,0.857896444,0.774998009,0.879261613,0.7
381,0.856425067,0.773896158,0.877510488,0.7
382,0.854870311,0.772879064,0.876467705,0.7
383,0.853536622,0.771808803,0.875042617,0.7
384,0.852171022,0.770791173,0.873550951,0.7
385,0.851144622,0.769693136,0.87251693,0.7
386,0.849944089,0.768656015,0.871029377,0.7
387,0.849170578,0.767494559,0.869585633,0.7
388,0.848649244,0.766423285,0.868121207,0.7
389,0.8478616,0.765302598,0.866427898,0.7
390,0.846858222,0.764255106,0.865191817,0.7
391,0.845558044,0.763151884,0.863830507,0.7
392,0.844006222,0.762097836,0.862450302,0.7
393,0.842203556,0.760953188,0.861099243,0.7
394,0.840063733,0.759875655,0.859902978,0.7
395,0.8381432,0.758687019,0.858616352,0.7
396,0.836138844,0.757583618,0.857334375,0.7
397,0.834690933,0.756443739,0.855978906,0.7
398,0.8335056,0.755367875,0.854741991,0.7
399,0.832142578,0.754234195,0.853334129,0.7
400,0.830772622,0.753132224,0.851861775,0.7
401,0.8295216,0.751938343,0.850444853,0.7
402,0.828359644,0.75081557,0.848995805,0.7
403,0.8270776,0.749609411,0.847545624,0.7
404,0.825634133,0.748475134,0.846197665,0.7
405,0.8234664,0.747309744,0.844697654,0.7
406,0.821713511,0.746190429,0.843236685,0.7
407,0.819994311,0.745015323,0.84168458,0.7
408,0.817964267,0.743870974,0.840079248,0.7
409,0.816435467,0.742634237,0.838497162,0.7
410,0.814847822,0.741477132,0.836997449,0.7
411,0.813740711,0.740243256,0.835448384,0.7
412,0.813991111,0.73907578,0.833926439,0.7
413,0.826518133,0.73788023,0.832443058,0.7
414,0.811675111,0.736719489,0.831032515,0.7
415,0.810507733,0.735504627,0.829470158,0.7
416,0.8088968,0.734309912,0.82772851,0.7
417,0.807145867,0.733030558,0.825108826,0.7
418,0.804814667,0.731827915,0.825341463,0.7
419,0.802618133,0.730574608,0.824310184,0.7
420,0.801723289,0.729374647,0.823774576,0.7
421,0.800392178,0.728144348,0.819701076,0.7
422,0.799033867,0.726929903,0.819648802,0.7
423,0.798040444,0.725665987,0.817599535,0.7
424,0.796982311,0.724427164,0.814938962,0.7
425,0.795841067,0.723115683,0.814494133,0.7
426,0.794677689,0.721877158,0.81246388,0.7
427,0.793345511,0.720590174,0.811611414,0.7
428,0.791842044,0.71935302,0.810269058,0.7
429,0.789871911,0.718074381,0.807849169,0.7
430,0.788536356,0.716816068,0.8064062,0.7
431,0.786697422,0.715501606,0.805006027,0.7
432,0.784583733,0.714216948,0.803133845,0.7
433,0.783004889,0.712866724,0.800673127,0.7
434,0.781720711,0.71158576,0.800632536,0.7
435,0.780638933,0.710271955,0.799358368,0.7
436,0.778861778,0.708990633,0.798699915,0.7
437,0.778334756,0.707663774,0.795187533,0.7
438,0.777035289,0.706347108,0.794627488,0.7
439,0.775731911,0.704986095,0.792939484,0.7
440,0.774227111,0.703658879,0.790480077,0.7
441,0.773280356,0.702278376,0.789861619,0.7
442,0.7720328,0.700952291,0.788194716,0.7
443,0.770312889,0.699597359,0.787089229,0.7
444,0.768502667,0.698266625,0.785935283,0.7
445,0.766163467,0.696887732,0.783289611,0.7
446,0.764242311,0.695523024,0.781708777,0.7
447,0.762048978,0.694108427,0.780220628,0.7
448,0.759883467,0.692736387,0.778424978,0.7
449,0.758587733,0.69131887,0.775828362,0.7
450,0.757114133,0.689947367,0.775842965,0.7
451,0.763421867,0.688547969,0.774843514,0.7
452,0.762863289,0.687162101,0.774183512,0.7
453,0.760307467,0.685728848,0.770224154,0.7
454,0.758493778,0.684311271,0.769811809,0.7
455,0.7567168,0.682847679,0.767154932,0.7
456,0.753327822,0.681429446,0.764776945,0.7
457,0.7499168,0.679978251,0.76474601,0.7
458,0.747274844,0.678550184,0.763669372,0.7
459,0.744320711,0.677100658,0.762247741,0.7
460,0.7414836,0.675658941,0.760913789,0.7
461,0.73815,0.674170971,0.758623838,0.7
462,0.735397644,0.672705233,0.756573617,0.7
463,0.733617689,0.671188653,0.754814386,0.7
464,0.731170889,0.669727385,0.753172278,0.7
465,0.728644978,0.668228149,0.750796139,0.7
466,0.726010356,0.666750133,0.751109183,0.7
467,0.722893333,0.665244102,0.749717355,0.7
468,0.719809778,0.663740933,0.748291016,0.7
469,0.716644044,0.662195802,0.744175911,0.7
470,0.714112844,0.660675764,0.743384898,0.7
471,0.711056933,0.65911293,0.740446568,0.7
472,0.707471956,0.657597959,0.737835884,0.7
473,0.704361111,0.656049788,0.73719275,0.7
474,0.700914444,0.654509962,0.735502481,0.7
475,0.698330222,0.652943075,0.733590722,0.7
476,0.695328044,0.651379406,0.731996655,0.7
477,0.693275156,0.649781406,0.729108095,0.7
478,0.690498267,0.648207426,0.726733804,0.7
479,0.68783,0.646595836,0.724566877,0.7
480,0.685216089,0.645023167,0.722643137,0.7
481,0.682240622,0.643418252,0.720689774,0.7
482,0.679299733,0.641821742,0.718819261,0.7
483,0.677298489,0.640188873,0.716465831,0.7
484,0.674408267,0.63856262,0.713963389,0.7
485,0.671242311,0.636905611,0.711624444,0.7
486,0.668104444,0.635273635,0.709004283,0.7
487,0.664907022,0.63361001,0.705546081,0.7
488,0.661647022,0.631975532,0.703354537,0.7
489,0.659677156,0.630311191,0.701381445,0.7
490,0.656453244,0.62865001,0.699908137,0.7
491,0.6538716,0.626946747,0.696942925,0.7
492,0.650981111,0.62526089,0.694796145,0.7
493,0.648453422,0.623547018,0.692521155,0.7
494,0.646810222,0.621860981,0.689493775,0.7
495,0.644200222,0.620145261,0.686992884,0.7
496,0.641536311,0.618434846,0.684710264,0.7
497,0.638478178,0.61670953,0.68228054,0.7
498,0.6361412,0.614978313,0.680014193,0.7
499,0.634277244,0.61321336,0.677125633,0.7
500,0.631552978,0.611468017,0.674247563,0.7
501,0.628530356,0.609686196,0.671640754,0.7
502,0.625524311,0.607937157,0.668537319,0.7
503,0.622269156,0.606155813,0.664719224,0.7
504,0.620485822,0.604382098,0.662146389,0.7
505,0.616571822,0.602587342,0.659939229,0.7
506,0.6140204,0.600786746,0.658078253,0.7
507,0.611380089,0.5989483,0.654668987,0.7
508,0.609518,0.597137511,0.651852131,0.7
509,0.607213689,0.595296025,0.64939487,0.7
510,0.604605156,0.593481362,0.645890236,0.7
511,0.602103556,0.591632903,0.642942846,0.7
512,0.6000748,0.589778423,0.639935017,0.7
513,0.597822489,0.587912917,0.637154102,0.7
514,0.595299733,0.586040914,0.634668946,0.7
515,0.592845556,0.584138572,0.631397545,0.7
516,0.590401689,0.582264364,0.628188968,0.7
517,0.588426667,0.580348492,0.625239134,0.7
518,0.585266533,0.578465462,0.622133434,0.7
519,0.5822652,0.576546609,0.618865311,0.7
520,0.579983644,0.574621916,0.615689099,0.7
521,0.577897822,0.572681665,0.612729549,0.7
522,0.574899689,0.570735693,0.609900534,0.7
523,0.572144222,0.568765521,0.6068573,0.7
524,0.570143422,0.566821158,0.603826523,0.7
525,0.5678684,0.564840555,0.600687444,0.7
526,0.565092178,0.562878788,0.597593904,0.7
527,0.562062489,0.560882449,0.594583571,0.7
528,0.560363378,0.558881044,0.591253519,0.7
529,0.557421333,0.556865633,0.587909222,0.7
530,0.554392222,0.554845989,0.585055292,0.7
531,0.552197867,0.552803695,0.581971824,0.7
532,0.550254356,0.550780177,0.578785062,0.7
533,0.547085422,0.54872483,0.575801075,0.7
534,0.5440296,0.546687663,0.57261306,0.7
535,0.541551333,0.544616222,0.569564223,0.7
536,0.538552978,0.542534173,0.566198587,0.7
537,0.535141289,0.540433645,0.563372254,0.7
538,0.532465111,0.538336933,0.560955346,0.7
539,0.5306072,0.536229968,0.557879567,0.7
540,0.526884222,0.534130812,0.554822683,0.7
541,0.523855956,0.53199625,0.55172348,0.7
542,0.522271822,0.529872298,0.548589587,0.7
543,0.518853778,0.527711749,0.545564771,0.7
544,0.515520889,0.525557041,0.542266965,0.7
545,0.513849733,0.523378193,0.53923893,0.7
546,0.5109612,0.521209896,0.536282182,0.7
547,0.507382133,0.519015193,0.533166587,0.7
548,0.505320444,0.516829491,0.530083656,0.7
549,0.502902444,0.514618874,0.526985645,0.7
550,0.499155733,0.512411177,0.523660779,0.7
551,0.496569111,0.510175824,0.520849407,0.7
552,0.494512978,0.507937074,0.517631233,0.7
553,0.490426889,0.505668938,0.514491439,0.7
554,0.487755022,0.503421545,0.512055039,0.7
555,0.485695911,0.501152992,0.509085,0.7
556,0.481310844,0.498887241,0.50577271,0.7
557,0.478529244,0.496591181,0.502882361,0.7
558,0.475809289,0.494290113,0.499835074,0.7
559,0.471947556,0.491971403,0.496667892,0.7
560,0.469719556,0.489649117,0.493309081,0.7
561,0.467081867,0.487305999,0.49048245,0.7
562,0.463694889,0.484975636,0.487433612,0.7
563,0.4621092,0.482616305,0.48423332,0.7
564,0.459222711,0.480263323,0.481166989,0.7
565,0.456473422,0.477884293,0.477681309,0.7
566,0.454917467,0.475499868,0.474456191,0.7
567,0.4517192,0.47309351,0.471741259,0.7
568,0.448802178,0.470684767,0.468171179,0.7
569,0.447162089,0.468255848,0.464976877,0.7
570,0.443134133,0.46584183,0.462497443,0.7
571,0.441684978,0.463400841,0.459281087,0.7
572,0.438989733,0.460961103,0.456125587,0.7
573,0.435156578,0.458488405,0.45314455,0.7
574,0.432631778,0.456011772,0.449986875,0.7
575,0.428157689,0.453522086,0.446827829,0.7
576,0.425407067,0.451033473,0.443812996,0.7
577,0.423017067,0.448520869,0.440649956,0.7
578,0.419015778,0.446020007,0.43792811,0.7
579,0.417709467,0.44348526,0.43467176,0.7
580,0.414292,0.440957546,0.431428015,0.7
581,0.411262178,0.438399434,0.42825526,0.7
