x,test_data,pred1,pred2,threshold
582,0.373004622,0.390405774,0.395448208,0.7
583,0.369591156,0.386926353,0.390057802,0.7
584,0.366147711,0.383456945,0.385620713,0.7
585,0.362757422,0.379993588,0.381640643,0.7
586,0.359335489,0.376520067,0.377855659,0.7
587,0.355558889,0.373061776,0.373615324,0.7
588,0.351582822,0.369612455,0.36923027,0.7
589,0.347442533,0.366163373,0.364629507,0.7
590,0.343779311,0.362724513,0.359694839,0.7
591,0.338917956,0.359298259,0.355588734,0.7
592,0.335081489,0.355877161,0.351494074,0.7
593,0.330387044,0.352460682,0.347515047,0.7
594,0.325718956,0.349064708,0.344031334,0.7
595,0.320661778,0.345668077,0.338983178,0.7
596,0.315937978,0.342295468,0.334113836,0.7
597,0.3110216,0.338932991,0.328979552,0.7
598,0.305738778,0.335574538,0.324101686,0.7
599,0.299127711,0.332242519,0.318415254,0.7
600,0.291374889,0.328924805,0.314217955,0.7
601,0.2876238,0.325613439,0.31046176,0.7
602,0.272451667,0.322329223,0.306630552,0.7
603,0.277592489,0.319057822,0.302256763,0.7
604,0.274563489,0.315803885,0.29755491,0.7
605,0.267980844,0.312574208,0.291833311,0.7
606,0.260339356,0.309356779,0.287098527,0.7
607,0.261730311,0.306161225,0.283263087,0.7
608,0.246836733,0.302991927,0.279420137,0.7
609,0.241865067,0.299838245,0.274611115,0.7
610,0.229167044,0.296712011,0.272163898,0.7
611,0.232415822,0.293608367,0.267438859,0.7
612,0.235918422,0.290529668,0.263548493,0.7
613,0.228192222,0.287472636,0.257801712,0.7
614,0.206603356,0.284442514,0.254128367,0.7
615,0.196186511,0.281435519,0.249413237,0.7
616,0.191576178,0.278458983,0.246022001,0.7
617,0.1938816,0.275509745,0.24222067,0.7
618,0.1941856,0.272579312,0.239031821,0.7
619,0.193907889,0.269678652,0.234767795,0.7
620,0.181793711,0.266812325,0.230274558,0.7
621,0.177903956,0.263967335,0.224637017,0.7
622,0.188990044,0.26115343,0.220310673,0.7
623,0.1774324,0.258375913,0.21755369,0.7
624,0.1701528,0.255620718,0.215415716,0.7
625,0.167874811,0.252897829,0.213231504,0.7
626,0.165873889,0.250206769,0.209728509,0.7
627,0.162622811,0.247546747,0.204760894,0.7
628,0.160873178,0.244931072,0.201267719,0.7
629,0.158510211,0.242346004,0.198467135,0.7
630,0.156455033,0.239796638,0.195174813,0.7
631,0.155066111,0.237288266,0.192244083,0.7
632,0.152732811,0.234813124,0.189114362,0.7
633,0.150897567,0.23236838,0.186526343,0.7
634,0.149203922,0.229960635,0.184106976,0.7
635,0.147869289,0.227582097,0.181590289,0.7
636,0.1468416,0.225231916,0.178801447,0.7
637,0.1450627,0.22291407,0.173909754,0.7
638,0.143618233,0.220625877,0.171812579,0.7
639,0.141507056,0.218371123,0.169611454,0.7
640,0.1395617,0.216146886,0.168074325,0.7
641,0.138115767,0.213957906,0.166024059,0.7
642,0.135670822,0.211800605,0.164670587,0.7
643,0.134393833,0.209675699,0.161233097,0.7
644,0.133644433,0.207584947,0.158701658,0.7
645,0.132420967,0.205527008,0.155834273,0.7
646,0.130642078,0.203500047,0.153888777,0.7
647,0.129114333,0.201503202,0.151732028,0.7
648,0.1276975,0.19954145,0.150040239,0.7
649,0.126058833,0.197611988,0.148293614,0.7
650,0.124502089,0.195710093,0.1462145,0.7
651,0.122667978,0.193842232,0.144094497,0.7
652,0.122195378,0.192006558,0.141916722,0.7
653,0.120500689,0.190199196,0.138488173,0.7
654,0.1187777,0.188426539,0.13682878,0.7
655,0.117999944,0.186683342,0.135549679,0.7
656,0.116333044,0.184968248,0.134813711,0.7
657,0.114916289,0.183286741,0.134444118,0.7
658,0.113915233,0.181630403,0.132686555,0.7
659,0.113166278,0.180008709,0.129807919,0.7
660,0.1123317,0.178418934,0.128508225,0.7
661,0.110802789,0.176853985,0.127613232,0.7
662,0.1103863,0.175319225,0.126173884,0.7
663,0.109247911,0.173815578,0.124571696,0.7
664,0.107775011,0.172339797,0.123353414,0.7
665,0.1066356,0.170891926,0.12292181,0.7
666,0.105996689,0.169475138,0.122272886,0.7
667,0.105136567,0.168084666,0.121413186,0.7
668,0.103941211,0.166719764,0.120208539,0.7
669,0.103329956,0.165382788,0.117680006,0.7
670,0.102496278,0.164073125,0.116883591,0.7
671,0.101357311,0.162792206,0.117016546,0.7
672,0.100524111,0.161542237,0.116809204,0.7
673,0.099884944,0.16031453,0.116370365,0.7
674,0.099133867,0.159117207,0.115227275,0.7
675,0.098050333,0.157953143,0.113876991,0.7
676,0.0972724,0.156814575,0.112746581,0.7
677,0.096633,0.155703783,0.112726271,0.7
678,0.095771689,0.154615074,0.111963198,0.7
679,0.094965811,0.153548375,0.111254446,0.7
680,0.094188333,0.152507812,0.110442661,0.7
681,0.093411222,0.151492357,0.110169485,0.7
682,0.092688444,0.150499701,0.109458067,0.7
683,0.091966189,0.149531215,0.109139234,0.7
684,0.091437656,0.148589075,0.10882736,0.7
685,0.090881261,0.147666946,0.107621454,0.7
686,0.09029895,0.146768451,0.107181713,0.7
687,0.089520878,0.145896822,0.106853262,0.7
688,0.088575489,0.145045251,0.106307089,0.7
689,0.0879923,0.144213229,0.105852194,0.7
690,0.087492083,0.143399194,0.105438232,0.7
691,0.086992267,0.142606124,0.104929619,0.7
692,0.086102389,0.141830534,0.104380384,0.7
693,0.085629633,0.141074136,0.103866696,0.7
694,0.086102733,0.140336648,0.103353426,0.7
695,0.085769317,0.13961789,0.102861248,0.7
696,0.085408394,0.138917059,0.102461174,0.7
697,0.084601761,0.138234392,0.102160461,0.7
698,0.083907906,0.137567997,0.101864778,0.7
699,0.083964178,0.136919171,0.101422936,0.7
700,0.083714183,0.136284977,0.101045042,0.7
701,0.083296839,0.135666221,0.10070917,0.7
702,0.082296139,0.135064781,0.100286879,0.7
703,0.081823072,0.134475544,0.099970207,0.7
704,0.081879167,0.133904129,0.099609852,0.7
705,0.0814344,0.133346304,0.099342242,0.7
706,0.080962111,0.132803887,0.099053003,0.7
707,0.080017156,0.132275522,0.098774657,0.7
708,0.079684689,0.131760851,0.09850616,0.7
709,0.079434889,0.131259248,0.098082177,0.7
710,0.07849005,0.130772859,0.097731754,0.7
711,0.077961794,0.13029854,0.097458385,0.7
712,0.077489956,0.129837051,0.097214207,0.7
713,0.077322406,0.129388407,0.096915931,0.7
714,0.077072178,0.128951281,0.096584976,0.7
715,0.076600233,0.128528014,0.096294723,0.7
